ec5_uuid,created_at,uploaded_at,title,1_What_is_the_date,2_What_time_is_it,3_What_is_the_plot_n,4_What_is_the_subplo,5_Is_this_an_ambient,6_What_is_the_light_
e45d49f9-e617-4275-bd15-774e5a943dda,2022-09-17T15:24:10.906Z,2022-09-17T20:56:34.000Z,"11 NE Ground",17/09/2022,10:23:47,11,NE,Ground,182
94e3b72c-cdaa-4411-9994-3939952d4f6d,2022-09-17T15:23:43.644Z,2022-09-17T20:56:31.000Z,"11 NE Ground",17/09/2022,10:23:30,11,NE,Ground,822
3963204b-07be-4b49-8c70-6c51a18dea38,2022-09-17T15:23:25.615Z,2022-09-17T20:56:29.000Z,"11 NE Ground",17/09/2022,10:23:10,11,NE,Ground,854
02645f80-cded-4a09-be56-49bd28972007,2022-09-17T15:23:05.025Z,2022-09-17T20:56:28.000Z,"11 NE Ambient",17/09/2022,10:22:47,11,NE,Ambient,967
4c7a54e5-8bb1-483d-a52e-ee1c76873c51,2022-09-17T15:21:43.234Z,2022-09-17T20:56:25.000Z,"9 SW Ground",17/09/2022,10:21:25,9,SW,Ground,592
cdde1764-5d4a-4c3b-9059-bf0ff700b4a0,2022-09-17T15:21:16.762Z,2022-09-17T20:56:23.000Z,"9 SW Ground",17/09/2022,10:21:03,9,SW,Ground,234
a6109473-572c-487f-847c-80d3fb725888,2022-09-17T15:20:59.228Z,2022-09-17T20:56:22.000Z,"9 SW Ground",17/09/2022,10:20:44,9,SW,Ground,148
f3101db7-7b82-4335-94c0-ea29c4787e7d,2022-09-17T15:20:40.567Z,2022-09-17T20:56:19.000Z,"9 SW Ambient",17/09/2022,10:20:22,9,SW,Ambient,955
6f8533d4-5d22-4f72-b18d-d5885ca6863f,2022-09-17T15:19:51.014Z,2022-09-17T20:56:17.000Z,"8 NW Ground",17/09/2022,10:19:33,8,NW,Ground,825
2a0056b8-9883-4a88-aa19-967e748cb616,2022-09-17T15:19:28.801Z,2022-09-17T20:56:15.000Z,"8 NW Ground",17/09/2022,10:19:13,8,NW,Ground,931
608f4ed6-7878-4a0c-9e60-b2a3cf3ec9f2,2022-09-17T15:19:08.463Z,2022-09-17T20:56:13.000Z,"8 NW Ground",17/09/2022,10:18:37,8,NW,Ground,887
a1b5ca0f-f276-4c58-9a3c-bbb206bd40f4,2022-09-17T15:18:23.306Z,2022-09-17T20:56:11.000Z,"8 NW Ambient",17/09/2022,10:18:00,8,NW,Ambient,931
6b54dc4d-2583-4f19-a2c8-1cad35631367,2022-09-17T15:11:21.554Z,2022-09-17T20:56:09.000Z,"15 NW Ground",17/09/2022,10:11:08,15,NW,Ground,241
98383472-fc9e-454b-98d0-0de7095258b4,2022-09-17T15:11:03.777Z,2022-09-17T20:56:07.000Z,"15 NW Ground",17/09/2022,10:10:51,15,NW,Ground,143
f6352860-5625-4b59-bd4f-2ca93b61c27e,2022-09-17T15:10:47.073Z,2022-09-17T20:56:05.000Z,"15 NW Ground",17/09/2022,10:10:33,15,NW,Ground,317
bffb70a7-630b-4e95-8c15-64bd98a9c53f,2022-09-17T15:10:28.693Z,2022-09-17T20:56:03.000Z,"15 NW Ambient",17/09/2022,10:09:39,15,NW,Ambient,887
0a9f908d-81d4-4b8e-9212-7af18eb7320c,2022-09-17T15:09:30.465Z,2022-09-17T20:56:01.000Z,"16 SW Ground",17/09/2022,10:09:12,16,SW,Ground,640
3e82cae1-ff9e-40df-9938-4fc7ed20c6d9,2022-09-17T15:09:08.491Z,2022-09-17T20:55:59.000Z,"16 SW Ground",17/09/2022,10:08:54,16,SW,Ground,645
a86b1c0c-b7d7-44c6-a9f3-6bd8da5f779f,2022-09-17T15:08:50.960Z,2022-09-17T20:55:58.000Z,"16 SW Ground",17/09/2022,10:08:34,16,SW,Ground,566
22954b49-269c-436f-a7a6-ded38bf52852,2022-09-17T15:08:29.011Z,2022-09-17T20:55:55.000Z,"16 SW Ambient",17/09/2022,10:07:50,16,SW,Ambient,887
f276a893-9c93-454d-abc4-e36c33827266,2022-09-17T15:07:38.622Z,2022-09-17T20:55:53.000Z,"17 NW Ground",17/09/2022,10:07:11,17,NW,Ground,637
a5fbd998-b68e-4ccc-868c-f1d2fd93fca0,2022-09-17T15:07:07.674Z,2022-09-17T20:55:51.000Z,"17 NW Ground",17/09/2022,10:06:52,17,NW,Ground,739
61409287-efff-49d9-b293-7e0ea4366135,2022-09-17T15:06:46.993Z,2022-09-17T20:55:02.000Z,"17 NW Ground",17/09/2022,10:06:30,17,NW,Ground,772
caafa2d9-26e8-46ba-9eee-6f6d4ee837db,2022-09-17T15:06:26.622Z,2022-09-17T20:55:00.000Z,"17 NW Ambient",17/09/2022,10:05:50,17,NW,Ambient,912
6b4b343a-81f2-4966-a496-d1f8bcf2142e,2022-09-17T15:05:34.313Z,2022-09-17T20:54:58.000Z,"18 NW Ground",17/09/2022,10:05:18,18,NW,Ground,216
abd41205-9a2a-4ac6-8cc4-d8b985defd50,2022-09-17T15:05:14.711Z,2022-09-17T20:54:56.000Z,"18 NW Ground",17/09/2022,10:04:57,18,NW,Ground,416
d81ad2ef-66f1-47b6-8598-65792a61bc97,2022-09-17T15:04:53.073Z,2022-09-17T20:54:54.000Z,"18 NW Ground",17/09/2022,10:04:40,18,NW,Ground,408
7799ebea-54da-4d9e-ad84-13b20478b11d,2022-09-17T15:04:35.981Z,2022-09-17T20:54:52.000Z,"18 NW Ambient",17/09/2022,10:04:19,18,NW,Ambient,892
d6f510ae-cd4c-4480-85ab-769dbf9a8709,2022-09-17T15:03:10.564Z,2022-09-17T20:54:50.000Z,"20 SW Ground",17/09/2022,10:02:51,20,SW,Ground,504
6dc851de-cf10-483b-bca9-cf16bf925f25,2022-09-17T15:02:47.946Z,2022-09-17T20:54:48.000Z,"20 SW Ground",17/09/2022,10:02:33,20,SW,Ground,872
dfa27631-7c2b-459c-bf9f-915230ffed2a,2022-09-17T15:02:30.438Z,2022-09-17T20:54:46.000Z,"20 SW Ground",17/09/2022,10:02:13,20,SW,Ground,444
80a9ad18-138d-4fcd-bacb-2d3ac863d1e5,2022-09-17T15:02:10.061Z,2022-09-17T20:54:44.000Z,"20 SW Ambient",17/09/2022,10:01:52,20,SW,Ambient,879
c8a7f7d6-600c-448f-b402-2afa98ef10a0,2022-09-17T15:01:19.019Z,2022-09-17T20:54:42.000Z,"21 SE Ground",17/09/2022,10:00:58,21,SE,Ground,555
68a018ac-7d0e-42f2-a121-24796a22664c,2022-09-17T15:00:54.293Z,2022-09-17T20:54:40.000Z,"21 SE Ground",17/09/2022,10:00:38,21,SE,Ground,346
702a02c4-6021-414a-8613-ecc99765ecaa,2022-09-17T15:00:35.055Z,2022-09-17T20:54:38.000Z,"21 SE Ground",17/09/2022,10:00:19,21,SE,Ground,273
4d7002d7-271c-436f-aa1a-b09e32bfbbcf,2022-09-17T15:00:15.199Z,2022-09-17T20:54:36.000Z,"21 SE Ambient",17/09/2022,09:59:51,21,SE,Ambient,877
4a3c9c2a-fbec-46b3-b7d4-e8e416f3b5f5,2022-09-17T14:59:02.384Z,2022-09-17T20:54:34.000Z,"28 SW Ground",17/09/2022,09:58:27,28,SW,Ground,159
0df87827-2a2e-4c9a-8137-0c6e69654688,2022-09-17T14:58:23.825Z,2022-09-17T19:55:11.000Z,"28 SW Ground",17/09/2022,09:57:58,28,SW,Ground,133
e15d3037-e51f-4055-979a-e5c500dbb07d,2022-09-17T14:57:54.076Z,2022-09-17T19:55:08.000Z,"28 SW Ground",17/09/2022,09:57:36,28,SW,Ground,113
0478540a-390f-4d65-95db-2a0eabd43f08,2022-09-17T14:57:33.090Z,2022-09-17T19:55:05.000Z,"28 SW Ambient",17/09/2022,09:57:01,28,SW,Ambient,812
93cd7bf9-af4c-4b7c-a00b-632215f847c1,2022-09-17T14:56:18.095Z,2022-09-17T19:55:02.000Z,"27 SW Ground",17/09/2022,09:55:56,27,SW,Ground,195
e3ce80aa-9d3a-4c8e-8a29-688ebc8c1f32,2022-09-17T14:55:51.510Z,2022-09-17T19:54:59.000Z,"27 SW Ground",17/09/2022,09:55:36,27,SW,Ground,166
9c721b30-156c-4ee8-89b9-741222b84b6d,2022-09-17T14:55:32.742Z,2022-09-17T19:54:56.000Z,"27 SW Ground",17/09/2022,09:55:09,27,SW,Ground,565
b02b5ee3-820a-4c72-ab5e-eb36beeabcbe,2022-09-17T14:55:06.436Z,2022-09-17T21:57:11.000Z,"27 SW Ambient",17/09/2022,09:53:21,27,SW,Ambient,912
229fa53c-2377-4019-b4cc-ebc78658b014,2022-09-17T14:53:01.010Z,2022-09-17T19:54:50.000Z,"24 SE Ground",17/09/2022,09:52:43,24,SE,Ground,520
6eb17259-8e10-483f-ad91-7853060f8eb3,2022-09-17T14:52:39.209Z,2022-09-17T19:54:47.000Z,"24 SE Ground",17/09/2022,09:52:22,24,SE,Ground,645
17d1d225-a4bc-4085-9106-3319e18db827,2022-09-17T14:52:16.301Z,2022-09-17T19:54:44.000Z,"24 SE Ground",17/09/2022,09:52:01,24,SE,Ground,557
3cf22820-0502-4bce-8a1a-24e640d644d1,2022-09-17T14:51:56.774Z,2022-09-17T19:54:41.000Z,"24 SE Ambient",17/09/2022,09:51:39,24,SE,Ambient,867
bc28fb0e-ef2c-459e-8419-b99c24c6754f,2022-09-17T14:51:32.436Z,2022-09-17T19:54:39.000Z,"23 NW Ground",17/09/2022,09:50:22,23,NW,Ground,190
0cb7dcfb-8c57-46e7-8a29-369c9acd6cc6,2022-09-17T14:50:17.609Z,2022-09-17T19:54:37.000Z,"23 NW Ground",17/09/2022,09:49:56,23,NW,Ground,550
e962b1ec-90c8-4758-a15f-d5edbab5d0f9,2022-09-17T14:49:52.230Z,2022-09-17T19:54:33.000Z,"23 NW Ground",17/09/2022,09:49:34,23,NW,Ground,270
70e833a9-1170-4189-b341-afdfde71b79c,2022-09-17T14:49:29.320Z,2022-09-17T19:54:31.000Z,"23 NW Ambient",17/09/2022,09:49:11,23,NW,Ambient,755
c2a638fe-0fb8-49be-b8bf-ebf7cb87415e,2022-09-17T14:46:31.586Z,2022-09-17T19:54:29.000Z,"29 NE Ground",17/09/2022,09:46:02,29,NE,Ground,471
05d3a364-ecee-4cd1-a5aa-e3a662deb880,2022-09-17T14:41:13.447Z,2022-09-17T19:54:26.000Z,"29 NE Ground",17/09/2022,09:40:10,29,NE,Ground,429
b11abb8c-332f-464a-8cca-eccfb8debb3e,2022-09-17T14:40:07.183Z,2022-09-17T19:54:23.000Z,"29 NE Ground",17/09/2022,09:39:51,29,NE,Ground,187
486319a0-92ee-41fc-b9f8-284573b6d9c3,2022-09-17T14:39:47.593Z,2022-09-17T19:54:21.000Z,"29 NE Ambient",17/09/2022,09:39:22,29,NE,Ambient,799
9a7417b0-9502-4241-bf51-52fa13c3851c,2022-09-17T14:38:37.623Z,2022-09-17T19:54:19.000Z,"30 NW Ground",17/09/2022,09:38:23,30,NW,Ground,94
a91949d2-f79d-4fe8-b05c-d85e8cc75767,2022-09-17T14:38:19.062Z,2022-09-17T19:54:16.000Z,"30 NW Ground",17/09/2022,09:38:01,30,NW,Ground,126
cac36aa2-3acf-46f2-9e07-6847580c9734,2022-09-17T14:37:57.669Z,2022-09-17T19:54:14.000Z,"30 NW Ground",17/09/2022,09:37:40,30,NW,Ground,119
b4776ad8-14e7-4f99-a625-6f661e51b779,2022-09-17T14:37:37.118Z,2022-09-17T19:54:11.000Z,"30 NW Ambient",17/09/2022,09:37:11,30,NW,Ambient,669
56395031-eb28-40b6-b3ab-1d3c2156fd8c,2022-09-17T14:35:50.764Z,2022-09-17T19:54:10.000Z,"32 SE Ground",17/09/2022,09:35:37,32,SE,Ground,221
9ea305a7-d5bf-4fa9-bc20-7235bd223ef6,2022-09-17T14:35:33.690Z,2022-09-17T19:54:07.000Z,"32 SE Ground",17/09/2022,09:35:20,32,SE,Ground,104
f58e7e9e-f697-4b2d-b2fe-28863ef89f83,2022-09-17T14:35:13.399Z,2022-09-17T19:54:04.000Z,"32 SE Ground",17/09/2022,09:34:57,32,SE,Ground,142
d93c642a-9967-470a-a30a-1243939ed253,2022-09-17T14:34:53.039Z,2022-09-17T19:54:02.000Z,"32 SE Ambient",17/09/2022,09:34:29,32,SE,Ambient,776
5827cc92-1163-4fae-be48-bc968648fbc7,2022-09-17T14:32:52.811Z,2022-09-17T19:54:00.000Z,"33 NE Ground",17/09/2022,09:32:21,33,NE,Ground,101
ea8ed19a-4134-4155-8705-5fa12f8b681a,2022-09-17T14:32:16.417Z,2022-09-17T19:53:57.000Z,"33 NE Ground",17/09/2022,09:32:03,33,NE,Ground,65
da601d79-b3cf-4261-bf2c-aa94a2a56fee,2022-09-17T14:31:58.851Z,2022-09-17T19:53:55.000Z,"33 NE Ground",17/09/2022,09:31:40,33,NE,Ground,65
ac270822-89b3-42b9-98e7-a7bcd856d1d0,2022-09-17T14:31:30.612Z,2022-09-17T19:53:53.000Z,"33 NE Ambient",17/09/2022,09:30:38,33,NE,Ambient,754
fa1e8da1-7e6f-44c5-93fa-4ef135af1739,2022-09-17T14:30:30.215Z,2022-09-17T19:53:50.000Z,"34 NE Ground",17/09/2022,09:29:56,34,NE,Ground,318
287f915a-5f74-4531-8238-7d262ed31ebf,2022-09-17T14:29:51.683Z,2022-09-17T19:53:48.000Z,"34 NE Ground",17/09/2022,09:29:37,34,NE,Ground,289
106da122-328f-445e-91ae-cfa2b4fc522b,2022-09-17T14:29:34.382Z,2022-09-17T19:53:46.000Z,"34 NE Ground",17/09/2022,09:29:18,34,NE,Ground,275
c6061adf-a567-4488-8dda-c094f2fdc923,2022-09-17T14:29:11.166Z,2022-09-17T19:53:44.000Z,"34 NE Ambient",17/09/2022,09:28:44,34,NE,Ambient,840
f4ccad3e-37eb-4cb8-b021-651dffbbf72b,2022-09-17T14:28:40.313Z,2022-09-17T19:53:41.000Z,"35 NW Ground",17/09/2022,09:27:34,35,NW,Ground,98
318ffb76-8942-4765-810f-092d1669ba9c,2022-09-17T14:27:30.456Z,2022-09-17T19:53:39.000Z,"35 NW Ground",17/09/2022,09:27:14,35,NW,Ground,51
50cd57a0-8690-4d03-aa54-684eb0615b8b,2022-09-17T14:27:10.547Z,2022-09-17T19:53:36.000Z,"35 NW Ground",17/09/2022,09:26:53,35,NW,Ground,177
d0426058-613b-4622-844a-905896ba0fe9,2022-09-17T14:26:49.818Z,2022-09-17T19:53:34.000Z,"35 NW Ambient",17/09/2022,09:26:30,35,NW,Ambient,642
480fbd17-1c2e-413c-a89a-b7bf1dd9f7c4,2022-09-17T14:25:08.418Z,2022-09-17T19:53:32.000Z,"42 SE Ground",17/09/2022,09:24:44,42,SE,Ground,102
ba8c1e7c-abd9-4ea1-acc1-563ab536a91b,2022-09-17T14:24:40.220Z,2022-09-17T19:53:29.000Z,"42 SE Ground",17/09/2022,09:24:12,42,SE,Ground,111
d48f083a-ee4c-4fd9-a77b-0923f396883e,2022-09-17T14:24:07.892Z,2022-09-17T19:53:27.000Z,"42 SE Ground",17/09/2022,09:23:41,42,SE,Ground,317
85b8cb32-2675-4332-944c-49c4bedff5e0,2022-09-17T14:23:37.361Z,2022-09-17T19:53:25.000Z,"42 SE Ambient",17/09/2022,09:23:15,42,SE,Ambient,643
1154c852-f487-46a2-abb4-ad81ed4d7733,2022-09-17T14:21:36.735Z,2022-09-17T19:53:22.000Z,"39 NE Ground",17/09/2022,09:21:23,39,NE,Ground,81
bc64291f-fe8a-4fc5-806e-4ab78b12b053,2022-09-17T14:21:18.694Z,2022-09-17T19:53:20.000Z,"39 NE Ground",17/09/2022,09:21:04,39,NE,Ground,98
d72d37e0-f0b8-46d6-a893-d86b3775204e,2022-09-17T14:21:00.772Z,2022-09-17T19:53:18.000Z,"39 NE Ground",17/09/2022,09:20:45,39,NE,Ground,147
e8275ee0-40ec-479f-9376-f5bd6e8e40fd,2022-09-17T14:20:39.863Z,2022-09-17T19:53:15.000Z,"39 NE Ambient",17/09/2022,09:20:21,39,NE,Ambient,688
1feb7137-8f08-4274-b963-93bd0c35d771,2022-09-17T14:18:26.629Z,2022-09-17T19:53:13.000Z,"37 SW Ground",17/09/2022,09:18:13,37,SW,Ground,438
9ea4bd33-9aa6-44a0-a473-eaf41c63317f,2022-09-17T14:18:08.804Z,2022-09-17T19:53:11.000Z,"37 SW Ground",17/09/2022,09:17:53,37,SW,Ground,380
9931d61e-ff76-4734-ab94-f91eb8aac9fe,2022-09-17T14:17:49.613Z,2022-09-17T19:53:08.000Z,"37 SW Ground",17/09/2022,09:17:31,37,SW,Ground,455
c9655ec5-04e5-4a02-9771-8094738a85db,2022-09-17T14:17:27.661Z,2022-09-17T19:53:06.000Z,"37 SW Ambient",17/09/2022,09:16:54,37,SW,Ambient,607
24c7d380-336f-498c-917c-2ccac1484d84,2022-09-17T14:14:21.555Z,2022-09-17T19:53:04.000Z,"36 SW Ground",17/09/2022,09:14:07,36,SW,Ground,105
66c8f061-9bf3-47d4-b348-01c24cdaf3c7,2022-09-17T14:14:01.494Z,2022-09-17T19:53:01.000Z,"36 SW Ground",17/09/2022,09:13:41,36,SW,Ground,81
144594c9-7ffc-44d2-8425-c6bde2446664,2022-09-17T14:13:35.697Z,2022-09-17T19:52:59.000Z,"36 SW Ground",17/09/2022,09:11:51,36,SW,Ground,72
3cebb8a8-dfdd-42fa-9714-0ac40da394e6,2022-09-17T14:11:41.747Z,2022-09-17T19:52:57.000Z,"36 SW Ambient",17/09/2022,09:10:51,36,SW,Ambient,625
